mass,thrust,fuel_time,max_height,landing_velocity,failure
1.0441461226505295,14.787337912179035,5.086148828862709,81.71177672488602,-40.09761363214799,True
1.0646438967099443,15.655523155863582,5.358793468606864,106.98031851600719,-45.67083143888239,True
0.9589585415558258,14.71946816407693,5.003727815875258,110.52046401775462,-46.58187240411948,True
0.9649083919454889,15.520828697901164,5.139999821400628,136.45259298328205,-51.55777043020813,True
0.9804362155298578,14.86471489028717,4.863184811282614,99.2899453930161,-43.919993581850505,True
0.9695610838345828,14.280467641002591,4.590661133540509,78.13586489561538,-39.17653731986696,True
1.0566908293762118,14.603408895334267,5.269239086165894,79.34366249504825,-39.569292747140274,True
0.9250193115155994,14.831539525774364,4.712054241379037,114.7587463961163,-47.44563029701548,True
1.027135256412024,15.611237955787596,5.224579333807295,115.06218601769353,-47.73622526951024,True
1.0693350087550269,14.828380230017064,5.325090321295286,82.07233941258725,-40.09849195661488,True
0.9710631093116467,13.928109550429197,4.326665468718857,62.710258007651014,-35.21677190294026,True
1.073603140331427,16.664701622105138,5.3134455324975,129.3527889152659,-50.37213553185065,True
1.057866708543623,15.31135609455336,5.0763719166300785,89.4909837064883,-41.94159623990185,True
0.9825380993819457,16.361012416625705,4.709064848239316,131.01653269556292,-50.88652496569069,True
1.0409396864492912,13.90749244983112,4.478068910577634,48.96294141122268,-31.110673184200643,True
0.9586691378434803,14.746402246007056,4.9787523287727,109.21686501679751,-46.204699057878386,True
0.9449132045409163,15.190870825744204,4.946422716243547,125.81516011484449,-49.91346281153191,True
0.9768105712730027,15.657929768522246,5.327612077110796,145.4465115552838,-53.54338238755634,True
1.067515495305379,13.112552244388738,5.019422677470753,39.490908336953375,-27.731122806064942,True
0.9770846917722077,13.142269934861682,4.6736921771519855,55.13215008537589,-32.92068709561333,True
1.0020837815376233,14.338644942680514,4.5338796637369425,67.92703749424669,-36.42833046109275,True
0.9497811973690199,15.546823712744047,5.043931900872438,139.55291548630728,-52.224819409100405,True
1.043332611290284,14.327159944099098,5.001272103385649,70.00982126979768,-37.091335984659864,True
1.041572996963609,14.873037547807566,5.396124741812566,94.85426054788485,-43.06373950765511,True
0.9647850263348049,15.05185189158578,4.852445657936351,110.56835208849179,-46.669377542067245,True
0.8841474022910379,14.171672945627492,5.125603548078632,134.7456969686094,-51.359047526733406,True
0.9819136113866189,16.464203351143777,4.960167887710656,148.64904614336567,-53.993168689897765,True
1.0221266022474857,14.204935117371386,4.189302546762734,51.07222270864245,-31.882784912773268,True
0.9993402406518848,12.934883465086093,5.214813916734751,56.97849943750206,-33.58052920058097,True
1.004024035443366,14.017650338546355,4.872170612424751,70.93241902738089,-37.53680242488823,True
1.0174763864981422,14.166439818618809,5.197735778706583,78.92797298951078,-39.4338067037674,True
0.9744522003467397,15.17364920504373,5.050772926196584,118.93445528634193,-48.115523930073834,True
0.937233810731251,15.22503032999794,4.703368571649272,120.207769845807,-48.40593730076233,True
1.0369502472695546,15.586789262740583,4.947730744738293,98.01819205576668,-43.805187832202584,True
0.9557550402462747,16.879440954627675,4.99059010955523,176.67279528401752,-58.84577850053362,True
0.9399191207760317,15.028371481184182,5.055204203880533,130.97514349344556,-50.89107471974967,True
1.0250032361918835,15.844504307006387,5.153698162054233,120.32639110575988,-48.61987827699372,True
0.94470929484546,14.55499005203433,5.0091544566534605,112.08614901202519,-46.78243073851384,True
0.9590906470760849,15.289556904211462,5.523863211407052,153.46624763387575,-54.749440378579806,True
1.079028903166438,14.6513755470504,5.252161543287236,73.25849334437565,-37.907022814037326,True
1.0794281673587816,14.850692022458334,5.298795404029299,77.76604287030007,-38.91699625752881,True
1.059563312468918,15.166349541895274,5.247476554786441,90.56490188253709,-42.082187746032254,True
1.0379683115435043,15.98389809737607,5.022926194621814,111.87809181951654,-46.82095984823766,True
1.0578198993515155,14.946165658835893,5.21955569167978,85.73409617648552,-41.08911693404331,True
1.098130217931264,14.943404837849544,5.37464311950638,76.81655162114862,-38.84105986991653,True
1.0547065838041634,15.313498484491507,5.0378064042488475,88.8768898766531,-41.94552729764584,True
1.0125639197335559,15.87859143848926,5.315226566499286,134.32408995806597,-51.48160339693795,True
1.043647449602325,13.591955642657988,4.609329088566817,46.12578316883864,-30.18316670939262,True
0.9767529262401472,15.243911076556387,5.329703338701697,131.98049699130644,-50.901038975845026,True
1.0073160330385265,13.668909251939233,4.768716876089429,59.91171466072613,-34.43725984361516,True
1.0095397175023388,16.30921070448666,4.608680232693947,112.96936717487445,-47.01330520095802,True
0.9930958424282429,15.338746283148245,4.916270750075653,108.70238994214952,-46.17035095431141,True
0.9842578174218608,16.226586058142615,5.062213649750422,145.91240153676435,-53.2608213216988,True
1.0643930868218106,13.335163582068153,5.1004236896236606,46.04230094073129,-30.14513726481722,True
0.952351124665835,14.831119679347042,5.387146841612877,133.39395889005854,-51.28291763573465,True
1.0073886801534602,15.87035694462239,4.832835101425766,112.26852337662635,-46.70881338754645,True
0.9355335527334351,16.40413665959466,5.493202571366953,208.83256200075797,-63.95361137798458,True
0.8996142218218202,15.3504443166417,5.493841455288358,190.82560070198156,-61.14950172864728,True
1.0597592274212742,14.572371665499226,5.067687886460826,71.83457180401376,-37.781716545570795,True
1.0642934780706081,14.730075791192393,4.751746649356588,65.50551285473288,-36.081354204632504,True
0.9757296508104978,13.95785666059005,5.74724163596012,108.36035129847546,-46.25699067300443,True
1.002531619986608,16.462780049202237,5.517461555238529,170.44244607307402,-57.974296757988526,True
